# This is a Kurucz model F star at T_eff=7000K, [Fe/H]=-2, log10(g)=4.5,
# provided by Christy Tremonti on 1 Nov 2002.
# The original reference is Gray & Corbally, 1994, AJ 107, 742.
# There are some updates in Gray, Graham, & Hoyt 2001, AJ, 121, 2159.
# Gray's code SPECTRUM is available
#   http://www.acs.appstate.edu/dept/physics/spectrum/spectrum.html
# You can't download the models -- you have to run them.  Tremonti has
# then convolved these to something like SDSS resolution.
#
# Note that this spectrum is 0-indexed row #70 of the file:
#   $IDLSPEC2D_DIR/etc/kurucz_stds_interp.fit
# checked into idlspec2d v4_9_13.  I have converted the wavelength
# scale from vacuum to air.
#
# Eventually, Tremonti has suggested that we switch to the empirical
# spectra from STELIB.  See http://webast.ast.obs-mip.fr/stelib
#
 5584.6919  5.56258e+06
 5585.9780  5.52555e+06
 5587.2644  5.51228e+06
 5588.5511  5.53334e+06
 5589.8381  5.54957e+06
 5591.1253  5.55901e+06
 5592.4129  5.55645e+06
 5593.7008  5.54029e+06
 5594.9889  5.53661e+06
 5596.2774  5.54672e+06
 5597.5661  5.54193e+06
 5598.8552  5.53755e+06
 5600.1445  5.54307e+06
 5601.4342  5.53982e+06
 5602.7241  5.53221e+06
 5604.0143  5.53619e+06
 5605.3049  5.54215e+06
 5606.5957  5.54199e+06
 5607.8868  5.53992e+06
 5609.1782  5.53787e+06
 5610.4700  5.53597e+06
 5611.7620  5.53358e+06
 5613.0543  5.52593e+06
 5614.3469  5.50142e+06
 5615.6398  5.48237e+06
 5616.9330  5.50048e+06
 5618.2265  5.51650e+06
 5619.5203  5.51842e+06
 5620.8145  5.51805e+06
 5622.1089  5.51583e+06
 5623.4036  5.51034e+06
 5624.6985  5.50612e+06
 5625.9938  5.50741e+06
 5627.2894  5.50786e+06
 5628.5853  5.50630e+06
 5629.8815  5.50454e+06
 5631.1780  5.50230e+06
 5632.4748  5.49878e+06
 5633.7719  5.49476e+06
 5635.0693  5.49343e+06
 5636.3670  5.49161e+06
 5637.6649  5.48708e+06
 5638.9632  5.48516e+06
 5640.2618  5.48479e+06
 5641.5607  5.48332e+06
 5642.8599  5.48256e+06
 5644.1593  5.48106e+06
 5645.4591  5.47917e+06
 5646.7592  5.47739e+06
 5648.0596  5.47519e+06
 5649.3602  5.47227e+06
 5650.6612  5.46972e+06
 5651.9625  5.46803e+06
 5653.2641  5.46483e+06
 5654.5659  5.45833e+06
 5655.8681  5.45462e+06
 5657.1706  5.45173e+06
 5658.4734  5.44599e+06
 5659.7764  5.44672e+06
 5661.0798  5.44588e+06
 5662.3835  5.44157e+06
 5663.6875  5.44405e+06
 5664.9917  5.44629e+06
 5666.2963  5.44429e+06
 5667.6012  5.44236e+06
 5668.9064  5.44055e+06
 5670.2118  5.43891e+06
 5671.5176  5.43752e+06
 5672.8237  5.43564e+06
 5674.1301  5.43296e+06
 5675.4368  5.43012e+06
 5676.7437  5.42853e+06
 5678.0510  5.42646e+06
 5679.3586  5.42417e+06
 5680.6665  5.42213e+06
 5681.9747  5.41897e+06
 5683.2831  5.41562e+06
 5684.5919  5.41199e+06
 5685.9010  5.40685e+06
 5687.2104  5.40452e+06
 5688.5201  5.40607e+06
 5689.8301  5.40681e+06
 5691.1404  5.40584e+06
 5692.4510  5.40428e+06
 5693.7619  5.40207e+06
 5695.0731  5.39970e+06
 5696.3846  5.39785e+06
 5697.6964  5.39564e+06
 5699.0085  5.39211e+06
 5700.3209  5.38271e+06
 5701.6336  5.37456e+06
 5702.9466  5.38016e+06
 5704.2599  5.38371e+06
 5705.5736  5.38074e+06
 5706.8875  5.37795e+06
 5708.2017  5.37440e+06
 5709.5162  5.37009e+06
 5710.8311  5.36823e+06
 5712.1462  5.36906e+06
 5713.4616  5.36959e+06
 5714.7774  5.36738e+06
 5716.0934  5.36510e+06
 5717.4097  5.36229e+06
 5718.7264  5.36099e+06
 5720.0433  5.36051e+06
 5721.3606  5.35887e+06
 5722.6781  5.35700e+06
 5723.9960  5.35501e+06
 5725.3142  5.35284e+06
 5726.6326  5.35059e+06
 5727.9514  5.34856e+06
 5729.2705  5.34657e+06
 5730.5899  5.34420e+06
 5731.9095  5.34170e+06
 5733.2295  5.33992e+06
 5734.5498  5.33834e+06
 5735.8704  5.33640e+06
 5737.1913  5.33430e+06
 5738.5125  5.33213e+06
 5739.8340  5.32996e+06
 5741.1558  5.32791e+06
 5742.4779  5.32589e+06
 5743.8003  5.32390e+06
 5745.1231  5.32162e+06
 5746.4461  5.31815e+06
 5747.7694  5.31467e+06
 5749.0931  5.31392e+06
 5750.4170  5.31276e+06
 5751.7413  5.30914e+06
 5753.0658  5.30500e+06
 5754.3907  5.30359e+06
 5755.7158  5.30388e+06
 5757.0413  5.30305e+06
 5758.3671  5.30100e+06
 5759.6931  5.29836e+06
 5761.0195  5.29482e+06
 5762.3462  5.28976e+06
 5763.6732  5.28831e+06
 5765.0005  5.28969e+06
 5766.3281  5.28877e+06
 5767.6560  5.28665e+06
 5768.9842  5.28432e+06
 5770.3128  5.28221e+06
 5771.6416  5.28010e+06
 5772.9707  5.27774e+06
 5774.3002  5.27505e+06
 5775.6299  5.27306e+06
 5776.9600  5.27182e+06
 5778.2903  5.27002e+06
 5779.6210  5.26758e+06
 5780.9520  5.26506e+06
 5782.2832  5.26285e+06
 5783.6148  5.26053e+06
 5784.9467  5.25847e+06
 5786.2789  5.25693e+06
 5787.6114  5.25529e+06
 5788.9442  5.25321e+06
 5790.2773  5.25022e+06
 5791.6108  5.24738e+06
 5792.9445  5.24568e+06
 5794.2785  5.24445e+06
 5795.6129  5.24306e+06
 5796.9476  5.24095e+06
 5798.2825  5.23881e+06
 5799.6178  5.23696e+06
 5800.9534  5.23500e+06
 5802.2892  5.23279e+06
 5803.6254  5.23013e+06
 5804.9619  5.22759e+06
 5806.2987  5.22548e+06
 5807.6359  5.22375e+06
 5808.9733  5.22212e+06
 5810.3110  5.22033e+06
 5811.6491  5.21815e+06
 5812.9874  5.21600e+06
 5814.3261  5.21376e+06
 5815.6650  5.21125e+06
 5817.0043  5.20950e+06
 5818.3439  5.20816e+06
 5819.6838  5.20626e+06
 5821.0240  5.20423e+06
 5822.3645  5.20218e+06
 5823.7053  5.20013e+06
 5825.0464  5.19812e+06
 5826.3878  5.19606e+06
 5827.7296  5.19395e+06
 5829.0716  5.19162e+06
 5830.4140  5.18896e+06
 5831.7567  5.18697e+06
 5833.0996  5.18552e+06
 5834.4429  5.18357e+06
 5835.7865  5.18151e+06
 5837.1304  5.17963e+06
 5838.4746  5.17768e+06
 5839.8192  5.17564e+06
 5841.1640  5.17360e+06
 5842.5091  5.17154e+06
 5843.8546  5.16943e+06
 5845.2004  5.16721e+06
 5846.5464  5.16480e+06
 5847.8928  5.16247e+06
 5849.2395  5.16052e+06
 5850.5865  5.15853e+06
 5851.9338  5.15603e+06
 5853.2815  5.15338e+06
 5854.6294  5.14985e+06
 5855.9776  5.14144e+06
 5857.3262  5.13214e+06
 5858.6751  5.13348e+06
 5860.0242  5.13648e+06
 5861.3737  5.13368e+06
 5862.7235  5.13187e+06
 5864.0736  5.13478e+06
 5865.4240  5.13538e+06
 5866.7748  5.13303e+06
 5868.1258  5.13108e+06
 5869.4772  5.12992e+06
 5870.8288  5.12821e+06
 5872.1808  5.12622e+06
 5873.5331  5.12426e+06
 5874.8857  5.12229e+06
 5876.2386  5.12024e+06
 5877.5918  5.11813e+06
 5878.9454  5.11597e+06
 5880.2992  5.11386e+06
 5881.6534  5.11179e+06
 5883.0078  5.10949e+06
 5884.3626  5.10741e+06
 5885.7177  5.10461e+06
 5887.0731  5.08778e+06
 5888.4288  5.02106e+06
 5889.7848  4.95271e+06
 5891.1412  4.99937e+06
 5892.4978  5.06691e+06
 5893.8548  5.05804e+06
 5895.2121  5.00270e+06
 5896.5697  5.00291e+06
 5897.9276  5.05652e+06
 5899.2858  5.08134e+06
 5900.6443  5.08308e+06
 5902.0032  5.08101e+06
 5903.3623  5.07855e+06
 5904.7218  5.07550e+06
 5906.0816  5.07318e+06
 5907.4417  5.07234e+06
 5908.8021  5.07101e+06
 5910.1628  5.06889e+06
 5911.5238  5.06539e+06
 5912.8852  5.05808e+06
 5914.2468  5.05177e+06
 5915.6088  5.05332e+06
 5916.9711  5.05617e+06
 5918.3337  5.05638e+06
 5919.6966  5.05495e+06
 5921.0598  5.05296e+06
 5922.4234  5.05090e+06
 5923.7872  5.04886e+06
 5925.1514  5.04666e+06
 5926.5159  5.04374e+06
 5927.8807  5.03974e+06
 5929.2458  5.03524e+06
 5930.6112  5.03342e+06
 5931.9770  5.03411e+06
 5933.3430  5.03232e+06
 5934.7094  5.02950e+06
 5936.0761  5.02885e+06
 5937.4431  5.02822e+06
 5938.8104  5.02652e+06
 5940.1780  5.02448e+06
 5941.5460  5.02241e+06
 5942.9142  5.02038e+06
 5944.2828  5.01837e+06
 5945.6517  5.01619e+06
 5947.0209  5.01339e+06
 5948.3904  5.01044e+06
 5949.7603  5.00881e+06
 5951.1304  5.00764e+06
 5952.5009  5.00581e+06
 5953.8717  5.00392e+06
 5955.2428  5.00206e+06
 5956.6142  5.00006e+06
 5957.9859  4.99801e+06
 5959.3580  4.99598e+06
 5960.7303  4.99392e+06
 5962.1030  4.99190e+06
 5963.4760  4.98990e+06
 5964.8493  4.98782e+06
 5966.2229  4.98579e+06
 5967.5969  4.98386e+06
 5968.9711  4.98189e+06
 5970.3457  4.97988e+06
 5971.7206  4.97777e+06
 5973.0958  4.97508e+06
 5974.4713  4.97137e+06
 5975.8472  4.96875e+06
 5977.2233  4.96787e+06
 5978.5998  4.96702e+06
 5979.9766  4.96548e+06
 5981.3537  4.96355e+06
 5982.7312  4.96108e+06
 5984.1089  4.95825e+06
 5985.4870  4.95606e+06
 5986.8653  4.95452e+06
 5988.2440  4.95300e+06
 5989.6230  4.95099e+06
 5991.0024  4.94857e+06
 5992.3820  4.94666e+06
 5993.7620  4.94511e+06
 5995.1423  4.94326e+06
 5996.5229  4.94122e+06
 5997.9038  4.93920e+06
 5999.2850  4.93714e+06
 6000.6666  4.93446e+06
 6002.0485  4.93097e+06
 6003.4307  4.92856e+06
 6004.8132  4.92773e+06
 6006.1960  4.92556e+06
 6007.5792  4.92136e+06
 6008.9626  4.91881e+06
 6010.3464  4.91893e+06
 6011.7305  4.91809e+06
 6013.1149  4.91597e+06
 6014.4997  4.91389e+06
 6015.8847  4.91158e+06
 6017.2701  4.90891e+06
 6018.6558  4.90460e+06
 6020.0418  4.90007e+06
 6021.4282  4.89940e+06
 6022.8148  4.89869e+06
 6024.2018  4.89667e+06
 6025.5891  4.89606e+06
 6026.9767  4.89501e+06
 6028.3646  4.89286e+06
 6029.7529  4.89067e+06
 6031.1415  4.88954e+06
 6032.5304  4.88855e+06
 6033.9196  4.88686e+06
 6035.3091  4.88490e+06
 6036.6990  4.88293e+06
 6038.0891  4.88094e+06
 6039.4796  4.87891e+06
 6040.8704  4.87685e+06
 6042.2616  4.87480e+06
 6043.6530  4.87275e+06
 6045.0448  4.87062e+06
 6046.4369  4.86862e+06
 6047.8293  4.86678e+06
 6049.2220  4.86486e+06
 6050.6151  4.86273e+06
 6052.0085  4.86038e+06
 6053.4022  4.85791e+06
 6054.7962  4.85517e+06
 6056.1905  4.85291e+06
 6057.5852  4.85184e+06
 6058.9802  4.85060e+06
 6060.3755  4.84873e+06
 6061.7711  4.84637e+06
 6063.1671  4.84186e+06
 6064.5633  4.83408e+06
 6065.9599  4.83046e+06
 6067.3568  4.83390e+06
 6068.7541  4.83585e+06
 6070.1516  4.83470e+06
 6071.5495  4.83278e+06
 6072.9477  4.83081e+06
 6074.3462  4.82878e+06
 6075.7450  4.82638e+06
 6077.1442  4.82314e+06
 6078.5437  4.82027e+06
 6079.9435  4.81918e+06
 6081.3436  4.81800e+06
 6082.7441  4.81571e+06
 6084.1449  4.81338e+06
 6085.5460  4.81177e+06
 6086.9474  4.81025e+06
 6088.3491  4.80843e+06
 6089.7512  4.80642e+06
 6091.1536  4.80436e+06
 6092.5563  4.80238e+06
 6093.9593  4.80047e+06
 6095.3627  4.79853e+06
 6096.7664  4.79651e+06
 6098.1704  4.79445e+06
 6099.5747  4.79152e+06
 6100.9794  4.78577e+06
 6102.3843  4.77981e+06
 6103.7896  4.77999e+06
 6105.1953  4.78229e+06
 6106.6012  4.78156e+06
 6108.0075  4.77972e+06
 6109.4141  4.77823e+06
 6110.8210  4.77653e+06
 6112.2282  4.77450e+06
 6113.6358  4.77244e+06
 6115.0437  4.77037e+06
 6116.4519  4.76835e+06
 6117.8604  4.76623e+06
 6119.2693  4.76129e+06
 6120.6785  4.74864e+06
 6122.0880  4.73708e+06
 6123.4978  4.74222e+06
 6124.9080  4.75089e+06
 6126.3185  4.75216e+06
 6127.7293  4.74999e+06
 6129.1404  4.74780e+06
 6130.5519  4.74615e+06
 6131.9637  4.74485e+06
 6133.3758  4.74292e+06
 6134.7882  4.73498e+06
 6136.2010  4.71760e+06
 6137.6141  4.70775e+06
 6139.0275  4.71785e+06
 6140.4412  4.72659e+06
 6141.8553  4.72612e+06
 6143.2697  4.72590e+06
 6144.6844  4.72592e+06
 6146.0994  4.72441e+06
 6147.5148  4.72153e+06
 6148.9305  4.71895e+06
 6150.3465  4.71847e+06
 6151.7628  4.71811e+06
 6153.1795  4.71589e+06
 6154.5965  4.71244e+06
 6156.0138  4.70961e+06
 6157.4315  4.70727e+06
 6158.8494  4.70288e+06
 6160.2677  4.68904e+06
 6161.6864  4.67042e+06
 6163.1053  4.67359e+06
 6164.5246  4.68984e+06
 6165.9442  4.69599e+06
 6167.3642  4.69422e+06
 6168.7844  4.68985e+06
 6170.2050  4.68751e+06
 6171.6259  4.68802e+06
 6173.0472  4.68765e+06
 6174.4687  4.68611e+06
 6175.8906  4.68446e+06
 6177.3129  4.68281e+06
 6178.7354  4.68096e+06
 6180.1583  4.67905e+06
 6181.5815  4.67729e+06
 6183.0050  4.67547e+06
 6184.4289  4.67344e+06
 6185.8531  4.67128e+06
 6187.2776  4.66901e+06
 6188.7025  4.66523e+06
 6190.1276  4.65757e+06
 6191.5531  4.65185e+06
 6192.9790  4.65468e+06
 6194.4051  4.65793e+06
 6195.8316  4.65744e+06
 6197.2584  4.65563e+06
 6198.6856  4.65352e+06
 6200.1131  4.65147e+06
 6201.5409  4.64964e+06
 6202.9690  4.64780e+06
 6204.3975  4.64584e+06
 6205.8263  4.64387e+06
 6207.2554  4.64189e+06
 6208.6848  4.63990e+06
 6210.1146  4.63780e+06
 6211.5447  4.63508e+06
 6212.9751  4.63185e+06
 6214.4059  4.62969e+06
 6215.8370  4.62866e+06
 6217.2684  4.62719e+06
 6218.7002  4.62478e+06
 6220.1323  4.62268e+06
 6221.5647  4.62137e+06
 6222.9974  4.61982e+06
 6224.4305  4.61795e+06
 6225.8639  4.61607e+06
 6227.2976  4.61401e+06
 6228.7317  4.61128e+06
 6230.1661  4.60801e+06
 6231.6008  4.60586e+06
 6233.0359  4.60491e+06
 6234.4713  4.60327e+06
 6235.9070  4.59937e+06
 6237.3430  4.59514e+06
 6238.7794  4.59417e+06
 6240.2161  4.59446e+06
 6241.6532  4.59275e+06
 6243.0905  4.58852e+06
 6244.5282  4.58480e+06
 6245.9663  4.58302e+06
 6247.4046  4.58173e+06
 6248.8433  4.58154e+06
 6250.2823  4.57896e+06
 6251.7217  4.57210e+06
 6253.1614  4.56874e+06
 6254.6014  4.57094e+06
 6256.0418  4.57193e+06
 6257.4824  4.57101e+06
 6258.9235  4.56977e+06
 6260.3648  4.56850e+06
 6261.8065  4.56684e+06
 6263.2485  4.56450e+06
 6264.6908  4.56186e+06
 6266.1335  4.56011e+06
 6267.5765  4.55884e+06
 6269.0199  4.55706e+06
 6270.4635  4.55502e+06
 6271.9075  4.55319e+06
 6273.3519  4.55142e+06
 6274.7965  4.54953e+06
 6276.2415  4.54755e+06
 6277.6869  4.54544e+06
 6279.1325  4.54323e+06
 6280.5785  4.54122e+06
 6282.0249  4.53946e+06
 6283.4715  4.53766e+06
 6284.9185  4.53580e+06
 6286.3659  4.53387e+06
 6287.8135  4.53185e+06
 6289.2615  4.52962e+06
 6290.7099  4.52734e+06
 6292.1585  4.52548e+06
 6293.6075  4.52382e+06
 6295.0569  4.52199e+06
 6296.5065  4.51994e+06
 6297.9566  4.51754e+06
 6299.4069  4.51374e+06
 6300.8576  4.50855e+06
 6302.3086  4.50657e+06
 6303.7599  4.50783e+06
 6305.2116  4.50777e+06
 6306.6636  4.50625e+06
 6308.1159  4.50434e+06
 6309.5686  4.50229e+06
 6311.0216  4.50026e+06
 6312.4749  4.49806e+06
 6313.9286  4.49511e+06
 6315.3826  4.49202e+06
 6316.8370  4.48930e+06
 6318.2917  4.48702e+06
 6319.7467  4.48636e+06
 6321.2020  4.48590e+06
 6322.6577  4.48449e+06
 6324.1138  4.48280e+06
 6325.5701  4.48102e+06
 6327.0268  4.47908e+06
 6328.4838  4.47704e+06
 6329.9412  4.47489e+06
 6331.3989  4.47270e+06
 6332.8569  4.46994e+06
 6334.3153  4.46571e+06
 6335.7740  4.46236e+06
 6337.2331  4.46202e+06
 6338.6924  4.46214e+06
 6340.1522  4.46097e+06
 6341.6122  4.45866e+06
 6343.0726  4.45596e+06
 6344.5333  4.45346e+06
 6345.9944  4.45019e+06
 6347.4558  4.44785e+06
 6348.9175  4.44784e+06
 6350.3796  4.44730e+06
 6351.8420  4.44546e+06
 6353.3048  4.44294e+06
 6354.7678  4.44039e+06
 6356.2312  4.43858e+06
 6357.6950  4.43683e+06
 6359.1591  4.43446e+06
 6360.6235  4.43133e+06
 6362.0883  4.42868e+06
 6363.5534  4.42804e+06
 6365.0188  4.42751e+06
 6366.4846  4.42597e+06
 6367.9507  4.42350e+06
 6369.4172  4.41956e+06
 6370.8840  4.41489e+06
 6372.3511  4.41401e+06
 6373.8186  4.41504e+06
 6375.2864  4.41430e+06
 6376.7545  4.41250e+06
 6378.2230  4.41038e+06
 6379.6918  4.40804e+06
 6381.1610  4.40591e+06
 6382.6305  4.40411e+06
 6384.1003  4.40220e+06
 6385.5705  4.40039e+06
 6387.0410  4.39869e+06
 6388.5119  4.39682e+06
 6389.9830  4.39442e+06
 6391.4546  4.38967e+06
 6392.9264  4.38262e+06
 6394.3986  4.38117e+06
 6395.8712  4.38402e+06
 6397.3441  4.38138e+06
 6398.8173  4.37063e+06
 6400.2909  4.36411e+06
 6401.7648  4.37063e+06
 6403.2390  4.37552e+06
 6404.7136  4.37478e+06
 6406.1885  4.37238e+06
 6407.6638  4.36983e+06
 6409.1394  4.36672e+06
 6410.6153  4.36117e+06
 6412.0916  4.35800e+06
 6413.5682  4.35952e+06
 6415.0452  4.35962e+06
 6416.5225  4.35789e+06
 6418.0001  4.35530e+06
 6419.4781  4.35194e+06
 6420.9564  4.35018e+06
 6422.4351  4.34996e+06
 6423.9141  4.34899e+06
 6425.3934  4.34719e+06
 6426.8731  4.34509e+06
 6428.3531  4.34220e+06
 6429.8335  4.33766e+06
 6431.3142  4.33402e+06
 6432.7952  4.33338e+06
 6434.2766  4.33337e+06
 6435.7583  4.32994e+06
 6437.2404  4.31578e+06
 6438.7228  4.29866e+06
 6440.2056  4.30482e+06
 6441.6887  4.31888e+06
 6443.1721  4.32205e+06
 6444.6559  4.32059e+06
 6446.1400  4.31834e+06
 6447.6244  4.31495e+06
 6449.1092  4.31051e+06
 6450.5944  4.30862e+06
 6452.0799  4.30886e+06
 6453.5657  4.30736e+06
 6455.0519  4.30372e+06
 6456.5384  4.30050e+06
 6458.0252  4.29975e+06
 6459.5124  4.29746e+06
 6461.0000  4.28856e+06
 6462.4879  4.27951e+06
 6463.9761  4.28272e+06
 6465.4646  4.28803e+06
 6466.9536  4.28809e+06
 6468.4428  4.28620e+06
 6469.9324  4.28372e+06
 6471.4223  4.28110e+06
 6472.9126  4.27912e+06
 6474.4033  4.27715e+06
 6475.8942  4.27491e+06
 6477.3855  4.27283e+06
 6478.8772  4.27064e+06
 6480.3692  4.26814e+06
 6481.8615  4.26552e+06
 6483.3542  4.26318e+06
 6484.8472  4.26096e+06
 6486.3406  4.25856e+06
 6487.8343  4.25603e+06
 6489.3284  4.25329e+06
 6490.8228  4.24904e+06
 6492.3175  4.23984e+06
 6493.8126  4.22677e+06
 6495.3081  4.21566e+06
 6496.8039  4.21127e+06
 6498.3000  4.22062e+06
 6499.7965  4.22945e+06
 6501.2933  4.23016e+06
 6502.7904  4.22785e+06
 6504.2879  4.22480e+06
 6505.7858  4.22157e+06
 6507.2840  4.21821e+06
 6508.7825  4.21471e+06
 6510.2814  4.21107e+06
 6511.7806  4.20725e+06
 6513.2802  4.20314e+06
 6514.7801  4.19859e+06
 6516.2804  4.19393e+06
 6517.7810  4.18954e+06
 6519.2820  4.18506e+06
 6520.7833  4.18020e+06
 6522.2849  4.17483e+06
 6523.7869  4.16897e+06
 6525.2893  4.16254e+06
 6526.7920  4.15566e+06
 6528.2950  4.14856e+06
 6529.7984  4.14090e+06
 6531.3021  4.13240e+06
 6532.8062  4.12302e+06
 6534.3106  4.11276e+06
 6535.8153  4.10147e+06
 6537.3205  4.08887e+06
 6538.8259  4.07473e+06
 6540.3317  4.05879e+06
 6541.8379  4.04044e+06
 6543.3444  4.01881e+06
 6544.8512  3.99249e+06
 6546.3584  3.96269e+06
 6547.8659  3.93083e+06
 6549.3738  3.89220e+06
 6550.8821  3.84332e+06
 6552.3906  3.78185e+06
 6553.8996  3.70254e+06
 6555.4088  3.59558e+06
 6556.9185  3.44355e+06
 6558.4284  3.21826e+06
 6559.9387  2.88545e+06
 6561.4494  2.48336e+06
 6562.9604  2.29402e+06
 6564.4718  2.53295e+06
 6565.9835  2.93383e+06
 6567.4956  3.24765e+06
 6569.0080  3.45742e+06
 6570.5207  3.59865e+06
 6572.0338  3.69755e+06
 6573.5473  3.77000e+06
 6575.0611  3.82567e+06
 6576.5752  3.87023e+06
 6578.0897  3.90616e+06
 6579.6046  3.93519e+06
 6581.1198  3.95905e+06
 6582.6353  3.97898e+06
 6584.1512  3.99577e+06
 6585.6674  4.00988e+06
 6587.1840  4.02172e+06
 6588.7010  4.03177e+06
 6590.2183  4.03950e+06
 6591.7359  4.04400e+06
 6593.2539  4.04856e+06
 6594.7722  4.05616e+06
 6596.2909  4.06256e+06
 6597.8099  4.06677e+06
 6599.3293  4.07061e+06
 6600.8491  4.07379e+06
 6602.3691  4.07605e+06
 6603.8896  4.07766e+06
 6605.4104  4.07914e+06
 6606.9315  4.08050e+06
 6608.4530  4.08144e+06
 6609.9748  4.08225e+06
 6611.4970  4.08296e+06
 6613.0196  4.08334e+06
 6614.5425  4.08348e+06
 6616.0657  4.08344e+06
 6617.5893  4.08324e+06
 6619.1132  4.08290e+06
 6620.6375  4.08247e+06
 6622.1622  4.08194e+06
 6623.6872  4.08130e+06
 6625.2125  4.08053e+06
 6626.7382  4.07965e+06
 6628.2642  4.07879e+06
 6629.7906  4.07784e+06
 6631.3174  4.07644e+06
 6632.8445  4.07445e+06
 6634.3720  4.07309e+06
 6635.8998  4.07278e+06
 6637.4279  4.07220e+06
 6638.9564  4.07107e+06
 6640.4853  4.06970e+06
 6642.0145  4.06798e+06
 6643.5441  4.06618e+06
 6645.0740  4.06517e+06
 6646.6043  4.06435e+06
 6648.1349  4.06314e+06
 6649.6659  4.06174e+06
 6651.1972  4.06024e+06
 6652.7289  4.05865e+06
 6654.2609  4.05696e+06
 6655.7933  4.05540e+06
 6657.3260  4.05411e+06
 6658.8591  4.05270e+06
 6660.3926  4.05100e+06
 6661.9264  4.04897e+06
 6663.4605  4.04710e+06
 6664.9950  4.04585e+06
 6666.5299  4.04459e+06
 6668.0651  4.04310e+06
 6669.6007  4.04154e+06
 6671.1366  4.03990e+06
 6672.6729  4.03825e+06
 6674.2095  4.03652e+06
 6675.7465  4.03417e+06
 6677.2838  4.03115e+06
 6678.8215  4.02945e+06
 6680.3595  4.02899e+06
 6681.8979  4.02801e+06
 6683.4367  4.02651e+06
 6684.9758  4.02488e+06
 6686.5152  4.02320e+06
 6688.0551  4.02148e+06
 6689.5952  4.01975e+06
 6691.1357  4.01803e+06
 6692.6766  4.01628e+06
 6694.2179  4.01432e+06
 6695.7594  4.01222e+06
 6697.3014  4.01056e+06
 6698.8437  4.00913e+06
 6700.3863  4.00759e+06
 6701.9293  4.00585e+06
 6703.4727  4.00389e+06
 6705.0164  4.00201e+06
 6706.5605  4.00046e+06
 6708.1049  3.99892e+06
 6709.6497  3.99713e+06
 6711.1949  3.99502e+06
 6712.7404  3.99287e+06
 6714.2862  3.99102e+06
 6715.8324  3.98844e+06
 6717.3790  3.98539e+06
 6718.9259  3.98457e+06
 6720.4732  3.98431e+06
 6722.0208  3.98286e+06
 6723.5688  3.98108e+06
 6725.1172  3.97920e+06
 6726.6659  3.97741e+06
 6728.2149  3.97589e+06
 6729.7643  3.97427e+06
 6731.3141  3.97241e+06
 6732.8642  3.97054e+06
 6734.4147  3.96885e+06
 6735.9656  3.96713e+06
 6737.5168  3.96526e+06
 6739.0683  3.96346e+06
 6740.6203  3.96166e+06
 6742.1725  3.95975e+06
 6743.7252  3.95794e+06
 6745.2781  3.95630e+06
 6746.8315  3.95443e+06
 6748.3852  3.95233e+06
 6749.9393  3.95062e+06
 6751.4937  3.94914e+06
 6753.0485  3.94747e+06
 6754.6036  3.94571e+06
 6756.1591  3.94377e+06
 6757.7149  3.94194e+06
 6759.2711  3.94035e+06
 6760.8277  3.93866e+06
 6762.3846  3.93686e+06
 6763.9419  3.93496e+06
 6765.4996  3.93288e+06
 6767.0576  3.93065e+06
 6768.6159  3.92897e+06
 6770.1747  3.92760e+06
 6771.7337  3.92587e+06
 6773.2932  3.92415e+06
 6774.8530  3.92246e+06
 6776.4131  3.92074e+06
 6777.9736  3.91900e+06
 6779.5345  3.91722e+06
 6781.0958  3.91541e+06
 6782.6574  3.91354e+06
 6784.2193  3.91167e+06
 6785.7816  3.90983e+06
 6787.3443  3.90812e+06
 6788.9073  3.90646e+06
 6790.4707  3.90470e+06
 6792.0345  3.90296e+06
 6793.5986  3.90118e+06
 6795.1631  3.89932e+06
 6796.7279  3.89747e+06
 6798.2931  3.89563e+06
 6799.8586  3.89382e+06
 6801.4246  3.89213e+06
 6802.9908  3.89039e+06
 6804.5575  3.88856e+06
 6806.1245  3.88672e+06
 6807.6918  3.88497e+06
 6809.2595  3.88322e+06
 6810.8276  3.88144e+06
 6812.3961  3.87966e+06
 6813.9649  3.87784e+06
 6815.5340  3.87614e+06
 6817.1036  3.87438e+06
 6818.6734  3.87242e+06
 6820.2437  3.87042e+06
 6821.8143  3.86882e+06
 6823.3853  3.86726e+06
 6824.9566  3.86540e+06
 6826.5283  3.86304e+06
 6828.1004  3.86053e+06
 6829.6728  3.85915e+06
 6831.2456  3.85814e+06
 6832.8187  3.85660e+06
 6834.3922  3.85487e+06
 6835.9661  3.85306e+06
 6837.5403  3.85118e+06
 6839.1149  3.84903e+06
 6840.6899  3.84659e+06
 6842.2652  3.84471e+06
 6843.8409  3.84348e+06
 6845.4169  3.84220e+06
 6846.9933  3.84061e+06
 6848.5701  3.83885e+06
 6850.1472  3.83706e+06
 6851.7247  3.83521e+06
 6853.3026  3.83290e+06
 6854.8808  3.82971e+06
 6856.4594  3.82480e+06
 6858.0383  3.82011e+06
 6859.6176  3.82126e+06
 6861.1973  3.82300e+06
 6862.7773  3.82227e+06
 6864.3578  3.82089e+06
 6865.9385  3.81927e+06
 6867.5197  3.81751e+06
 6869.1012  3.81575e+06
 6870.6830  3.81398e+06
 6872.2652  3.81219e+06
 6873.8478  3.81042e+06
 6875.4308  3.80866e+06
 6877.0141  3.80690e+06
 6878.5978  3.80510e+06
 6880.1818  3.80311e+06
